# SYSID BEGIN dir=0 duty=0.700 samples=1000 dt=0.001 vbat=7.84
# enc[0]	enc[1]	gyro.z	accel.y	angular_accel	u.tra	u.rot	vbat
50.8900	53.2600	0.137300	4473.5500	-77.6900	0.700	0.000	7.84
51.6700	54.1000	0.072400	4248.4900	-64.9200	0.700	0.000	7.84
52.4500	54.9600	0.035200	4248.4900	-37.2500	0.700	0.000	7.84
53.2600	55.8200	-0.005300	4248.4900	-40.4400	0.700	0.000	7.84
54.1000	56.7100	-0.029700	4248.4900	-24.4800	0.700	0.000	7.84
54.9200	57.5900	-0.029700	4248.4900	0.0000	0.700	0.000	7.84
55.7200	58.4900	0.024500	4248.4900	54.2800	0.700	0.000	7.84
56.5100	59.3700	0.125600	4248.4900	101.1000	0.700	0.000	7.84
57.3300	60.2800	0.173500	4248.4900	47.8900	0.700	0.000	7.84
58.1500	61.1800	0.141600	4248.4900	-31.9300	0.700	0.000	7.84
58.9900	62.0800	0.106500	4461.5800	-35.1200	0.700	0.000	7.84
59.8300	63.0200	0.106500	4461.5800	0.0000	0.700	0.000	7.84
60.7000	63.9500	0.121400	4461.5800	14.9000	0.700	0.000	7.84
61.5600	64.8900	0.134100	4461.5800	12.7700	0.700	0.000	7.84
62.4400	65.7900	0.141600	4461.5800	7.4500	0.700	0.000	7.84
63.3000	66.6700	0.182000	4461.5800	40.4400	0.700	0.000	7.84
64.1500	67.5600	0.210800	4461.5800	28.7300	0.700	0.000	7.84
64.9900	68.4400	0.210800	4461.5800	0.0000	0.700	0.000	7.84
65.8700	69.3200	0.157600	4461.5800	-53.2100	0.700	0.000	7.84
66.7500	70.1800	0.043700	4461.5800	-113.8700	0.700	0.000	7.84
67.6200	71.0700	-0.030800	5288.1800	-74.5000	0.700	0.000	7.84
68.5000	71.9100	-0.029700	5288.1800	1.0600	0.700	0.000	7.84
69.4200	72.7500	-0.036100	5288.1800	-6.3900	0.700	0.000	7.84
70.3300	73.5300	-0.036100	5288.1800	0.0000	0.700	0.000	7.84
71.2700	74.3200	-0.057400	5288.1800	-21.2800	0.700	0.000	7.84
72.2100	75.1200	-0.019100	5288.1800	38.3100	0.700	0.000	7.84
73.1500	75.9800	0.029900	5288.1800	48.9500	0.700	0.000	7.84
74.1200	76.8400	-0.007400	5288.1800	-37.2500	0.700	0.000	7.84
75.0800	77.7300	-0.090400	5288.1800	-83.0100	0.700	0.000	7.84
76.0600	78.6300	-0.090400	5288.1800	0.0000	0.700	0.000	7.84
77.0200	79.5500	-0.109600	5339.0500	-19.1600	0.700	0.000	7.84
77.9700	80.4500	-0.078700	5339.0500	30.8600	0.700	0.000	7.84
78.9300	81.3600	-0.039300	5339.0500	39.3800	0.700	0.000	7.84
79.8900	82.3200	0.017100	5339.0500	56.4000	0.700	0.000	7.84
80.8400	83.2800	0.056500	5339.0500	39.3800	0.700	0.000	7.84
81.8000	84.1900	0.056500	5339.0500	0.0000	0.700	0.000	7.84
82.7400	85.1100	0.071400	5339.0500	14.9000	0.700	0.000	7.84
83.6600	86.0300	0.110700	5339.0500	39.3800	0.700	0.000	7.84
84.5700	87.0100	0.207600	5339.0500	96.8400	0.700	0.000	7.84
85.5100	88.0200	0.271400	4674.6600	63.8500	0.700	0.000	7.84
86.4500	89.0800	0.271400	4674.6600	0.0000	0.700	0.000	7.84
87.4000	90.1600	0.220400	4674.6600	-51.0800	0.700	0.000	7.84
88.3400	91.2500	0.118200	4674.6600	-102.1700	0.700	0.000	7.84
89.2800	92.3700	0.047900	4674.6600	-70.2400	0.700	0.000	7.84
90.2600	93.5300	0.005400	4674.6600	-42.5700	0.700	0.000	7.84
91.2500	94.7000	0.000100	4674.6600	-5.3200	0.700	0.000	7.84
92.2500	95.9000	0.000100	4674.6600	0.0000	0.700	0.000	7.84
93.2700	97.1200	0.024500	4674.6600	24.4800	0.700	0.000	7.84
94.3000	98.3900	0.054300	4674.6600	29.8000	0.700	0.000	7.84
95.3600	99.6500	0.075600	2340.3100	21.2800	0.700	0.000	7.84
96.4200	100.9300	0.072400	2340.3100	-3.1900	0.700	0.000	7.84
97.4800	102.2200	0.087300	2340.3100	14.9000	0.700	0.000	7.84
98.5300	103.4800	0.087300	2340.3100	0.0000	0.700	0.000	7.84
99.6100	104.7700	0.111800	2340.3100	24.4800	0.700	0.000	7.84
100.7100	106.0700	0.132000	2340.3100	20.2200	0.700	0.000	7.84
101.8000	107.3500	0.191600	2340.3100	59.6000	0.700	0.000	7.84
102.9000	108.5800	0.266100	2340.3100	74.5000	0.700	0.000	7.84
104.0200	109.7600	0.310800	2340.3100	44.7000	0.700	0.000	7.84
105.1300	110.9800	0.310800	2340.3100	0.0000	0.700	0.000	7.84
106.2300	112.1300	0.337400	3191.4500	26.6100	0.700	0.000	7.84
107.3300	113.2500	0.356600	3191.4500	19.1600	0.700	0.000	7.84
108.4400	114.3300	0.353400	3191.4500	-3.1900	0.700	0.000	7.84
109.5600	115.3600	0.341700	3191.4500	-11.7100	0.700	0.000	7.84
110.6800	116.3600	0.340600	3191.4500	-1.0600	0.700	0.000	7.84
111.7900	117.2800	0.340600	3191.4500	0.0000	0.700	0.000	7.84
112.9500	118.2100	0.341700	3191.4500	1.0600	0.700	0.000	7.84
114.1300	119.1700	0.337400	3191.4500	-4.2600	0.700	0.000	7.84
115.3000	120.1900	0.315100	3191.4500	-22.3500	0.700	0.000	7.84
116.4600	121.2100	0.264000	4097.6600	-51.0800	0.700	0.000	7.84
117.6400	122.2200	0.205500	4097.6600	-58.5300	0.700	0.000	7.84
118.7900	123.2800	0.205500	4097.6600	0.0000	0.700	0.000	7.84
119.9300	124.3800	0.177800	4097.6600	-27.6700	0.700	0.000	7.84
121.0700	125.5300	0.190600	4097.6600	12.7700	0.700	0.000	7.84
122.2600	126.6700	0.218200	4097.6600	27.6700	0.700	0.000	7.84
123.4600	127.8300	0.215000	4097.6600	-3.1900	0.700	0.000	7.84
124.6400	128.8800	0.211800	4097.6600	-3.1900	0.700	0.000	7.84
125.8100	129.9400	0.211800	4097.6600	0.0000	0.700	0.000	7.84
126.9700	131.0400	0.282100	4097.6600	70.2400	0.700	0.000	7.84
128.0900	132.1300	0.477900	2723.9800	195.8200	0.700	0.000	7.84
129.2400	133.2700	0.695000	2723.9800	217.1000	0.700	0.000	7.84
130.4200	134.4500	0.729100	2723.9800	34.0600	0.700	0.000	7.84
131.5600	135.6600	0.606700	2723.9800	-122.3900	0.700	0.000	7.84
132.6300	136.8800	0.606700	2723.9800	0.0000	0.700	0.000	7.84
133.6900	138.1600	0.479000	2723.9800	-127.7100	0.700	0.000	7.84
134.8100	139.4900	0.438500	2723.9800	-40.4400	0.700	0.000	7.84
135.9400	140.8500	0.482200	2723.9800	43.6300	0.700	0.000	7.84
137.0800	142.2000	0.515100	2723.9800	32.9900	0.700	0.000	7.84
138.2600	143.5800	0.477900	2087.7300	-37.2500	0.700	0.000	7.84
139.4100	144.9200	0.477900	2087.7300	0.0000	0.700	0.000	7.84
140.6300	146.2700	0.463000	2087.7300	-14.9000	0.700	0.000	7.84
141.8300	147.6500	0.523700	2087.7300	60.6600	0.700	0.000	7.84
142.9800	149.0200	0.541700	2087.7300	18.0900	0.700	0.000	7.84
144.1400	150.3400	0.500200	2087.7300	-41.5000	0.700	0.000	7.84
145.3000	151.7000	0.500200	2087.7300	0.0000	0.700	0.000	7.84
146.4700	153.0300	0.436400	2087.7300	-63.8500	0.700	0.000	7.84
147.6500	154.3700	0.342700	2087.7300	-93.6500	0.700	0.000	7.84
148.9100	155.6500	0.242700	2087.7300	-100.0400	0.700	0.000	7.84
150.1400	156.8800	0.222500	1870.4500	-20.2200	0.700	0.000	7.84
151.3800	158.0200	0.276800	1870.4500	54.2800	0.700	0.000	7.84
152.5900	159.1200	0.276800	1870.4500	0.0000	0.700	0.000	7.84
153.8500	160.2500	0.318300	1870.4500	41.5000	0.700	0.000	7.84
155.1100	161.4100	0.364000	1870.4500	45.7600	0.700	0.000	7.84
156.4000	162.5700	0.423600	1870.4500	59.6000	0.700	0.000	7.84
157.6600	163.7200	0.477900	1870.4500	54.2800	0.700	0.000	7.84
158.9000	164.9000	0.520500	1870.4500	42.5700	0.700	0.000	7.84
160.0900	166.1100	0.520500	1870.4500	0.0000	0.700	0.000	7.84
161.2900	167.4300	0.539600	1870.4500	19.1600	0.700	0.000	7.84
162.5100	168.7500	0.550300	4064.7400	10.6400	0.700	0.000	7.84
163.7000	170.1000	0.540700	4064.7400	-9.5800	0.700	0.000	7.84
164.8800	171.4600	0.470400	4064.7400	-70.2400	0.700	0.000	7.84
166.0500	172.8800	0.395900	4064.7400	-74.5000	0.700	0.000	7.84
167.2100	174.3500	0.395900	4064.7400	0.0000	0.700	0.000	7.84
168.4100	175.8500	0.384200	4064.7400	-11.7100	0.700	0.000	7.84
169.6400	177.3400	0.417200	4064.7400	32.9900	0.700	0.000	7.84
170.8600	178.8000	0.443800	4064.7400	26.6100	0.700	0.000	7.84
172.0800	180.2700	0.423600	4064.7400	-20.2200	0.700	0.000	7.84
173.2900	181.7300	0.420400	3503.3000	-3.1900	0.700	0.000	7.84
174.5500	183.2600	0.420400	3503.3000	0.0000	0.700	0.000	7.84
175.8500	184.8200	0.515100	3503.3000	94.7200	0.700	0.000	7.84
177.1400	186.3800	0.638600	3503.3000	123.4500	0.700	0.000	7.84
178.4400	187.9900	0.688600	3503.3000	50.0200	0.700	0.000	7.84
179.7400	189.6100	0.681200	3503.3000	-7.4500	0.700	0.000	7.84
181.0300	191.2400	0.639700	3503.3000	-41.5000	0.700	0.000	7.84
182.3500	192.8600	0.639700	3503.3000	0.0000	0.700	0.000	7.84
183.7000	194.4100	0.586400	3503.3000	-53.2100	0.700	0.000	7.84
185.0800	195.8500	0.576900	3503.3000	-9.5800	0.700	0.000	7.84
186.4800	197.2000	0.627900	2299.0100	51.0800	0.700	0.000	7.84
187.8900	198.5200	0.692900	2299.0100	64.9200	0.700	0.000	7.84
189.3300	199.7800	0.736500	2299.0100	43.6300	0.700	0.000	7.84
190.8200	200.9700	0.736500	2299.0100	0.0000	0.700	0.000	7.84
192.3200	202.1300	0.789700	2299.0100	53.2100	0.700	0.000	7.84
193.7500	203.2500	0.888700	2299.0100	98.9700	0.700	0.000	7.84
195.1500	204.3600	0.989800	2299.0100	101.1000	0.700	0.000	7.84
196.5700	205.5200	1.032400	2299.0100	42.5700	0.700	0.000	7.84
198.0200	206.7200	0.987700	2299.0100	-44.7000	0.700	0.000	7.84
199.4800	208.0300	0.987700	2299.0100	0.0000	0.700	0.000	7.84
200.9100	209.3900	0.866300	2717.4000	-121.3200	0.700	0.000	7.84
202.2900	210.7800	0.722700	2717.4000	-143.6700	0.700	0.000	7.84
203.6900	212.2000	0.616200	2717.4000	-106.4200	0.700	0.000	7.84
205.0600	213.6400	0.571500	2717.4000	-44.7000	0.700	0.000	7.84
206.4800	215.0300	0.547100	2717.4000	-24.4800	0.700	0.000	7.84
207.8300	216.4900	0.547100	2717.4000	0.0000	0.700	0.000	7.84
209.1900	217.9400	0.576900	2717.4000	29.8000	0.700	0.000	7.84
210.5500	219.4400	0.726900	2717.4000	150.0600	0.700	0.000	7.84
211.9000	220.9900	0.930200	2717.4000	203.2700	0.700	0.000	7.84
213.3000	222.5500	1.067500	1515.5100	137.2900	0.700	0.000	7.84
214.6900	224.1300	1.067500	1515.5100	0.0000	0.700	0.000	7.84
216.0100	225.6600	1.090900	1515.5100	23.4100	0.700	0.000	7.84
217.2900	227.2000	1.027000	1515.5100	-63.8500	0.700	0.000	7.84
218.6200	228.7500	0.953600	1515.5100	-73.4300	0.700	0.000	7.84
219.9600	230.3100	0.897200	1515.5100	-56.4000	0.700	0.000	7.84
221.2900	231.8200	0.796100	1515.5100	-101.1000	0.700	0.000	7.84
222.6500	233.3400	0.796100	1515.5100	0.0000	0.700	0.000	7.84
224.0100	234.8100	0.687500	1515.5100	-108.5500	0.700	0.000	7.84
225.3400	236.2300	0.660900	1515.5100	-26.6100	0.700	0.000	7.84
226.7400	237.5900	0.687500	2643.1800	26.6100	0.700	0.000	7.84
228.1300	238.9000	0.741800	2643.1800	54.2800	0.700	0.000	7.84
229.5100	240.1600	0.814200	2643.1800	72.3700	0.700	0.000	7.84
230.9100	241.4100	0.814200	2643.1800	0.0000	0.700	0.000	7.84
232.3400	242.7100	0.894000	2643.1800	79.8200	0.700	0.000	7.84
233.8200	244.0300	0.940800	2643.1800	46.8300	0.700	0.000	7.84
235.3100	245.3000	0.902500	2643.1800	-38.3100	0.700	0.000	7.84
236.8300	246.6400	0.836500	2643.1800	-65.9800	0.700	0.000	7.84
238.3400	248.0200	0.803500	2643.1800	-32.9900	0.700	0.000	7.84
239.8200	249.4500	0.803500	2643.1800	0.0000	0.700	0.000	7.84
241.2600	250.9900	0.773700	3755.8900	-29.8000	0.700	0.000	7.84
242.6900	252.6600	0.717300	3755.8900	-56.4000	0.700	0.000	7.84
244.1300	254.4600	0.701400	3755.8900	-15.9600	0.700	0.000	7.84
245.5600	256.2100	0.732200	3755.8900	30.8600	0.700	0.000	7.84
246.9800	257.9900	0.670500	3755.8900	-61.7300	0.700	0.000	7.84
248.3500	259.7400	0.670500	3755.8900	0.0000	0.700	0.000	7.84
249.7100	261.4800	0.494900	3755.8900	-175.6000	0.700	0.000	7.84
251.1100	263.2100	0.401300	3755.8900	-93.6500	0.700	0.000	7.84
252.5200	264.9300	0.522600	3755.8900	121.3200	0.700	0.000	7.84
254.0000	266.6400	0.712000	4266.4500	189.4300	0.700	0.000	7.84
255.4300	268.4000	0.774800	4266.4500	62.7900	0.700	0.000	7.84
256.8900	270.1900	0.774800	4266.4500	0.0000	0.700	0.000	7.84
258.3900	272.0100	0.737600	4266.4500	-37.2500	0.700	0.000	7.84
259.8600	273.8200	0.626900	4266.4500	-110.6800	0.700	0.000	7.84
261.3600	275.6500	0.493900	4266.4500	-133.0300	0.700	0.000	7.84
262.8900	277.4700	0.464100	4266.4500	-29.8000	0.700	0.000	7.84
264.4700	279.2400	0.516200	4266.4500	52.1500	0.700	0.000	7.84
266.0800	280.8200	0.516200	4266.4500	0.0000	0.700	0.000	7.84
267.7000	282.1800	0.599200	4266.4500	83.0100	0.700	0.000	7.84
269.3500	283.4300	0.718400	1650.1900	119.1900	0.700	0.000	7.84
271.0100	284.6900	0.828000	1650.1900	109.6200	0.700	0.000	7.84
272.7000	285.9400	0.840800	1650.1900	12.7700	0.700	0.000	7.84
274.3800	287.2200	0.797200	1650.1900	-43.6300	0.700	0.000	7.84
276.0700	288.5400	0.797200	1650.1900	0.0000	0.700	0.000	7.84
277.7500	289.8900	0.806700	1650.1900	9.5800	0.700	0.000	7.84
279.3800	291.3300	0.828000	1650.1900	21.2800	0.700	0.000	7.84
281.0200	292.8800	0.751400	1650.1900	-76.6200	0.700	0.000	7.84
282.6300	294.5400	0.623700	1650.1900	-127.7100	0.700	0.000	7.84
284.2100	296.2300	0.536400	1670.5400	-87.2700	0.700	0.000	7.84
285.8100	297.9100	0.536400	1670.5400	0.0000	0.700	0.000	7.84
287.4000	299.6400	0.467300	1670.5400	-69.1700	0.700	0.000	7.84
288.9600	301.4000	0.403400	1670.5400	-63.8500	0.700	0.000	7.84
290.5300	303.1700	0.451300	1670.5400	47.8900	0.700	0.000	7.84
292.0500	304.9700	0.693900	1670.5400	242.6400	0.700	0.000	7.84
293.5400	306.7200	0.955700	1670.5400	261.8000	0.700	0.000	7.84
295.0600	308.3800	0.955700	1670.5400	0.0000	0.700	0.000	7.84
296.5900	310.0100	0.997200	1670.5400	41.5000	0.700	0.000	7.84
298.1900	311.6300	0.902500	1670.5400	-94.7200	0.700	0.000	7.84
299.8200	313.2500	0.865300	1437.1000	-37.2500	0.700	0.000	7.84
301.5000	314.8800	0.839700	1437.1000	-25.5400	0.700	0.000	7.84
303.1500	316.5000	0.839700	1437.1000	0.0000	0.700	0.000	7.84
304.7100	318.1300	0.765200	1437.1000	-74.5000	0.700	0.000	7.84
306.2700	319.7700	0.706700	1437.1000	-58.5300	0.700	0.000	7.84
307.8200	321.3800	0.658800	1437.1000	-47.8900	0.700	0.000	7.84
309.3800	322.9400	0.535400	1437.1000	-123.4500	0.700	0.000	7.84
310.9100	324.4500	0.392800	1437.1000	-142.6100	0.700	0.000	7.84
312.4700	325.9300	0.392800	1437.1000	0.0000	0.700	0.000	7.84
314.0200	327.3200	0.369300	1437.1000	-23.4100	0.700	0.000	7.84
315.6200	328.7200	0.399100	1690.8900	29.8000	0.700	0.000	7.84
317.1900	330.1400	0.433200	1690.8900	34.0600	0.700	0.000	7.84
318.8500	331.6300	0.496000	1690.8900	62.7900	0.700	0.000	7.84
320.5200	333.2300	0.530000	1690.8900	34.0600	0.700	0.000	7.84
322.1600	334.9200	0.530000	1690.8900	0.0000	0.700	0.000	7.84
323.7500	336.7400	0.535400	1690.8900	5.3200	0.700	0.000	7.84
325.3300	338.6700	0.502400	1690.8900	-32.9900	0.700	0.000	7.84
326.9100	340.6600	0.422600	1690.8900	-79.8200	0.700	0.000	7.84
328.5200	342.6600	0.302300	1690.8900	-120.2600	0.700	0.000	7.84
330.1000	344.6300	0.188400	6456.5500	-113.8700	0.700	0.000	7.84
331.6500	346.6100	0.188400	6456.5500	0.0000	0.700	0.000	7.84
333.2300	348.5600	0.193700	6456.5500	5.3200	0.700	0.000	7.84
334.8000	350.5200	0.253300	6456.5500	59.6000	0.700	0.000	7.84
336.4400	352.4700	0.259700	6456.5500	6.3900	0.700	0.000	7.84
338.0900	354.4400	0.210800	6456.5500	-48.9500	0.700	0.000	7.84
339.7700	356.4000	0.134100	6456.5500	-76.6200	0.700	0.000	7.84
341.4400	358.3300	0.134100	6456.5500	0.0000	0.700	0.000	7.84
343.1600	360.1700	0.068200	6456.5500	-65.9800	0.700	0.000	7.84
344.9100	361.9000	0.060700	6456.5500	-7.4500	0.700	0.000	7.84
346.7100	363.5800	0.144800	1851.3000	84.0700	0.700	0.000	7.84
348.5400	365.1500	0.306600	1851.3000	161.7600	0.700	0.000	7.84
350.4000	366.6500	0.471500	1851.3000	164.9500	0.700	0.000	7.84
352.2700	368.0800	0.471500	1851.3000	0.0000	0.700	0.000	7.84
354.1500	369.4800	0.553500	1851.3000	81.9500	0.700	0.000	7.84
356.0000	370.8600	0.541700	1851.3000	-11.7100	0.700	0.000	7.84
357.8300	372.2300	0.494900	1851.3000	-46.8300	0.700	0.000	7.84
359.6300	373.6500	0.503400	1851.3000	8.5100	0.700	0.000	7.84
