# SYSID BEGIN dir=0 duty=0.600 samples=1000 dt=0.001 vbat=7.89
# enc[0]	enc[1]	gyro.z	accel.y	angular_accel	u.tra	u.rot	vbat
1.9300	2.2700	0.355500	708.6700	0.0000	0.600	0.000	7.89
1.9900	2.3700	0.349100	708.6700	-6.3900	0.600	0.000	7.89
2.0500	2.4500	0.338500	708.6700	-10.6400	0.600	0.000	7.89
2.1100	2.5300	0.315100	708.6700	-23.4100	0.600	0.000	7.89
2.1700	2.6100	0.283100	708.6700	-31.9300	0.600	0.000	7.89
2.2500	2.6900	0.252300	708.6700	-30.8600	0.600	0.000	7.89
2.3300	2.7700	0.252300	708.6700	0.0000	0.600	0.000	7.89
2.3900	2.8500	0.222500	1045.0500	-29.8000	0.600	0.000	7.89
2.4700	2.9300	0.190600	1045.0500	-31.9300	0.600	0.000	7.89
2.5500	3.0100	0.154400	1045.0500	-36.1800	0.600	0.000	7.89
2.6100	3.0700	0.107500	1045.0500	-46.8300	0.600	0.000	7.89
2.6900	3.1500	0.051100	1045.0500	-56.4000	0.600	0.000	7.89
2.7700	3.2100	0.051100	1045.0500	0.0000	0.600	0.000	7.89
2.8500	3.2900	-0.008500	1045.0500	-59.6000	0.600	0.000	7.89
2.9300	3.3500	-0.063800	1045.0500	-55.3400	0.600	0.000	7.89
3.0100	3.4100	-0.114900	1045.0500	-51.0800	0.600	0.000	7.89
3.1100	3.4900	-0.164900	1001.9600	-50.0200	0.600	0.000	7.89
3.2100	3.5500	-0.209600	1001.9600	-44.7000	0.600	0.000	7.89
3.2900	3.6300	-0.209600	1001.9600	0.0000	0.600	0.000	7.89
3.3900	3.7100	-0.243700	1001.9600	-34.0600	0.600	0.000	7.89
3.4900	3.7900	-0.268100	1001.9600	-24.4800	0.600	0.000	7.89
3.5700	3.8700	-0.293700	1001.9600	-25.5400	0.600	0.000	7.89
3.6700	3.9300	-0.324500	1001.9600	-30.8600	0.600	0.000	7.89
3.7700	3.9900	-0.341600	1001.9600	-17.0300	0.600	0.000	7.89
3.8700	4.0700	-0.341600	1001.9600	0.0000	0.600	0.000	7.89
3.9700	4.1500	-0.335200	1001.9600	6.3900	0.600	0.000	7.89
4.0700	4.2300	-0.320300	697.8900	14.9000	0.600	0.000	7.89
4.1700	4.3100	-0.309600	697.8900	10.6400	0.600	0.000	7.89
4.2700	4.4100	-0.301100	697.8900	8.5100	0.600	0.000	7.89
4.3700	4.4900	-0.285200	697.8900	15.9600	0.600	0.000	7.89
4.4700	4.5900	-0.285200	697.8900	0.0000	0.600	0.000	7.89
4.5700	4.6700	-0.258500	697.8900	26.6100	0.600	0.000	7.89
4.6500	4.7700	-0.220200	697.8900	38.3100	0.600	0.000	7.89
4.7500	4.8900	-0.175500	697.8900	44.7000	0.600	0.000	7.89
4.8300	4.9900	-0.130800	697.8900	44.7000	0.600	0.000	7.89
4.9300	5.1100	-0.089300	815.8100	41.5000	0.600	0.000	7.89
5.0100	5.2000	-0.089300	815.8100	0.0000	0.600	0.000	7.89
5.1100	5.3200	-0.047800	815.8100	41.5000	0.600	0.000	7.89
5.2000	5.4200	0.004300	815.8100	52.1500	0.600	0.000	7.89
5.3000	5.5200	0.070300	815.8100	65.9800	0.600	0.000	7.89
5.3800	5.6400	0.142700	815.8100	72.3700	0.600	0.000	7.89
5.4800	5.7600	0.210800	815.8100	68.1100	0.600	0.000	7.89
5.5800	5.9000	0.210800	815.8100	0.0000	0.600	0.000	7.89
5.6800	6.0400	0.267200	815.8100	56.4000	0.600	0.000	7.89
5.7800	6.1800	0.312900	815.8100	45.7600	0.600	0.000	7.89
5.8800	6.3400	0.357600	976.2200	44.7000	0.600	0.000	7.89
6.0000	6.4800	0.398100	976.2200	40.4400	0.600	0.000	7.89
6.0800	6.6000	0.425700	976.2200	27.6700	0.600	0.000	7.89
6.1800	6.7400	0.425700	976.2200	0.0000	0.600	0.000	7.89
6.2800	6.8600	0.435300	976.2200	9.5800	0.600	0.000	7.89
6.3800	7.0000	0.423600	976.2200	-11.7100	0.600	0.000	7.89
6.4800	7.1400	0.388500	976.2200	-35.1200	0.600	0.000	7.89
6.5800	7.2800	0.343800	976.2200	-44.7000	0.600	0.000	7.89
6.6800	7.4000	0.301200	976.2200	-42.5700	0.600	0.000	7.89
6.7800	7.5400	0.301200	976.2200	0.0000	0.600	0.000	7.89
6.9000	7.6800	0.261900	1052.2300	-39.3800	0.600	0.000	7.89
7.0000	7.8200	0.215000	1052.2300	-46.8300	0.600	0.000	7.89
7.1200	7.9600	0.165000	1052.2300	-50.0200	0.600	0.000	7.89
7.2600	8.1200	0.125600	1052.2300	-39.3800	0.600	0.000	7.89
7.3800	8.2600	0.098000	1052.2300	-27.6700	0.600	0.000	7.89
7.5200	8.4000	0.098000	1052.2300	0.0000	0.600	0.000	7.89
7.6600	8.5400	0.078800	1052.2300	-19.1600	0.600	0.000	7.89
7.8000	8.6700	0.071400	1052.2300	-7.4500	0.600	0.000	7.89
7.9200	8.8300	0.077700	1052.2300	6.3900	0.600	0.000	7.89
8.0400	8.9700	0.085200	1065.4000	7.4500	0.600	0.000	7.89
8.1600	9.1300	0.085200	1065.4000	0.0000	0.600	0.000	7.89
8.2800	9.2900	0.079900	1065.4000	-5.3200	0.600	0.000	7.89
8.4000	9.4300	0.070300	1065.4000	-9.5800	0.600	0.000	7.89
8.5200	9.5900	0.073500	1065.4000	3.1900	0.600	0.000	7.89
8.6500	9.7300	0.088400	1065.4000	14.9000	0.600	0.000	7.89
8.7700	9.8900	0.102200	1065.4000	13.8300	0.600	0.000	7.89
8.9100	10.0300	0.102200	1065.4000	0.0000	0.600	0.000	7.89
9.0300	10.1900	0.117100	1065.4000	14.9000	0.600	0.000	7.89
9.1700	10.3500	0.132000	1065.4000	14.9000	0.600	0.000	7.89
9.2900	10.5100	0.149000	773.3100	17.0300	0.600	0.000	7.89
9.4300	10.6700	0.167100	773.3100	18.0900	0.600	0.000	7.89
9.5700	10.8300	0.194800	773.3100	27.6700	0.600	0.000	7.89
9.7100	10.9900	0.194800	773.3100	0.0000	0.600	0.000	7.89
9.8500	11.1500	0.225700	773.3100	30.8600	0.600	0.000	7.89
9.9900	11.2900	0.229900	773.3100	4.2600	0.600	0.000	7.89
10.1300	11.4500	0.187400	773.3100	-42.5700	0.600	0.000	7.89
10.2700	11.6100	0.108600	773.3100	-78.7500	0.600	0.000	7.89
10.4100	11.7900	0.029900	773.3100	-78.7500	0.600	0.000	7.89
10.5500	11.9500	0.029900	773.3100	0.0000	0.600	0.000	7.89
10.6900	12.1000	-0.032900	652.4000	-62.7900	0.600	0.000	7.89
10.8300	12.2800	-0.075500	652.4000	-42.5700	0.600	0.000	7.89
10.9700	12.4600	-0.101000	652.4000	-25.5400	0.600	0.000	7.89
11.1300	12.6200	-0.121300	652.4000	-20.2200	0.600	0.000	7.89
11.2900	12.8000	-0.125500	652.4000	-4.2600	0.600	0.000	7.89
11.4500	12.9800	-0.125500	652.4000	0.0000	0.600	0.000	7.89
11.6100	13.1600	-0.106400	652.4000	19.1600	0.600	0.000	7.89
11.7500	13.3200	-0.067000	652.4000	39.3800	0.600	0.000	7.89
11.9100	13.5000	-0.029700	652.4000	37.2500	0.600	0.000	7.89
12.0400	13.6800	-0.008500	883.4400	21.2800	0.600	0.000	7.89
12.2000	13.8400	-0.002100	883.4400	6.3900	0.600	0.000	7.89
12.3600	14.0000	-0.002100	883.4400	0.0000	0.600	0.000	7.89
12.5000	14.1800	-0.001000	883.4400	1.0600	0.600	0.000	7.89
12.6600	14.3400	0.004300	883.4400	5.3200	0.600	0.000	7.89
12.8200	14.5400	0.019200	883.4400	14.9000	0.600	0.000	7.89
12.9800	14.7200	0.052200	883.4400	32.9900	0.600	0.000	7.89
13.1200	14.9200	0.093700	883.4400	41.5000	0.600	0.000	7.89
13.2800	15.1000	0.093700	883.4400	0.0000	0.600	0.000	7.89
13.4400	15.3000	0.111800	883.4400	18.0900	0.600	0.000	7.89
13.6200	15.4900	0.106500	729.0200	-5.3200	0.600	0.000	7.89
13.7800	15.6900	0.094800	729.0200	-11.7100	0.600	0.000	7.89
13.9400	15.8500	0.080900	729.0200	-13.8300	0.600	0.000	7.89
14.1000	16.0300	0.065000	729.0200	-15.9600	0.600	0.000	7.89
14.2600	16.2300	0.065000	729.0200	0.0000	0.600	0.000	7.89
14.4200	16.4300	0.046900	729.0200	-18.0900	0.600	0.000	7.89
14.5800	16.6300	0.034100	729.0200	-12.7700	0.600	0.000	7.89
14.7400	16.8300	0.029900	729.0200	-4.2600	0.600	0.000	7.89
14.9000	17.0100	0.034100	729.0200	4.2600	0.600	0.000	7.89
15.0600	17.2300	0.049000	890.0300	14.9000	0.600	0.000	7.89
15.2400	17.4900	0.049000	890.0300	0.0000	0.600	0.000	7.89
15.4000	17.7100	0.083100	890.0300	34.0600	0.600	0.000	7.89
15.5700	17.9100	0.134100	890.0300	51.0800	0.600	0.000	7.89
15.7300	18.0900	0.188400	890.0300	54.2800	0.600	0.000	7.89
15.8900	18.2700	0.231000	890.0300	42.5700	0.600	0.000	7.89
16.0500	18.4900	0.256500	890.0300	25.5400	0.600	0.000	7.89
16.2100	18.7100	0.256500	890.0300	0.0000	0.600	0.000	7.89
16.3500	18.9000	0.272500	890.0300	15.9600	0.600	0.000	7.89
16.5100	19.1000	0.284200	890.0300	11.7100	0.600	0.000	7.89
16.6700	19.3000	0.297000	166.3800	12.7700	0.600	0.000	7.89
16.8300	19.5000	0.314000	166.3800	17.0300	0.600	0.000	7.89
16.9900	19.7000	0.318300	166.3800	4.2600	0.600	0.000	7.89
17.1700	19.9000	0.318300	166.3800	0.0000	0.600	0.000	7.89
17.3500	20.1200	0.301200	166.3800	-17.0300	0.600	0.000	7.89
17.5300	20.3400	0.283100	166.3800	-18.0900	0.600	0.000	7.89
17.6900	20.5400	0.267200	166.3800	-15.9600	0.600	0.000	7.89
17.8500	20.7600	0.226700	166.3800	-40.4400	0.600	0.000	7.89
18.0100	20.9800	0.153300	166.3800	-73.4300	0.600	0.000	7.89
18.1700	21.2000	0.153300	166.3800	0.0000	0.600	0.000	7.89
18.3300	21.4200	0.084100	514.7400	-69.1700	0.600	0.000	7.89
18.4900	21.6400	0.054300	514.7400	-29.8000	0.600	0.000	7.89
18.6700	21.8600	0.063900	514.7400	9.5800	0.600	0.000	7.89
18.8300	22.0800	0.089500	514.7400	25.5400	0.600	0.000	7.89
19.0000	22.2700	0.108600	514.7400	19.1600	0.600	0.000	7.89
19.2000	22.4900	0.108600	514.7400	0.0000	0.600	0.000	7.89
19.3800	22.6900	0.134100	514.7400	25.5400	0.600	0.000	7.89
19.5600	22.9100	0.163900	514.7400	29.8000	0.600	0.000	7.89
19.7200	23.1300	0.178800	514.7400	14.9000	0.600	0.000	7.89
19.9000	23.3700	0.174600	777.5000	-4.2600	0.600	0.000	7.89
20.0800	23.6100	0.162900	777.5000	-11.7100	0.600	0.000	7.89
20.2600	23.8500	0.162900	777.5000	0.0000	0.600	0.000	7.89
20.4400	24.0900	0.166100	777.5000	3.1900	0.600	0.000	7.89
20.6400	24.3300	0.194800	777.5000	28.7300	0.600	0.000	7.89
20.8200	24.5300	0.221400	777.5000	26.6100	0.600	0.000	7.89
21.0000	24.7300	0.220400	777.5000	-1.0600	0.600	0.000	7.89
21.1600	24.9300	0.195900	777.5000	-24.4800	0.600	0.000	7.89
21.3400	25.1300	0.195900	777.5000	0.0000	0.600	0.000	7.89
21.5200	25.3700	0.168200	777.5000	-27.6700	0.600	0.000	7.89
21.6800	25.5900	0.156500	507.5500	-11.7100	0.600	0.000	7.89
21.8600	25.8400	0.163900	507.5500	7.4500	0.600	0.000	7.89
22.0200	26.0800	0.181000	507.5500	17.0300	0.600	0.000	7.89
22.2000	26.3000	0.218200	507.5500	37.2500	0.600	0.000	7.89
22.3700	26.5200	0.218200	507.5500	0.0000	0.600	0.000	7.89
22.5500	26.7200	0.269300	507.5500	51.0800	0.600	0.000	7.89
22.7500	26.9200	0.310800	507.5500	41.5000	0.600	0.000	7.89
22.9100	27.1200	0.330000	507.5500	19.1600	0.600	0.000	7.89
23.0900	27.3400	0.325700	507.5500	-4.2600	0.600	0.000	7.89
23.2700	27.5600	0.304400	401.6100	-21.2800	0.600	0.000	7.89
23.4500	27.8000	0.304400	401.6100	0.0000	0.600	0.000	7.89
23.6100	28.0200	0.278900	401.6100	-25.5400	0.600	0.000	7.89
23.7900	28.2600	0.265000	401.6100	-13.8300	0.600	0.000	7.89
23.9500	28.4800	0.266100	401.6100	1.0600	0.600	0.000	7.89
24.1300	28.7000	0.256500	401.6100	-9.5800	0.600	0.000	7.89
24.3100	28.9200	0.221400	401.6100	-35.1200	0.600	0.000	7.89
24.5100	29.1100	0.221400	401.6100	0.0000	0.600	0.000	7.89
24.7100	29.3300	0.185200	401.6100	-36.1800	0.600	0.000	7.89
24.9100	29.5500	0.174600	401.6100	-10.6400	0.600	0.000	7.89
25.1100	29.7900	0.186300	370.4800	11.7100	0.600	0.000	7.89
25.2900	30.0300	0.208600	370.4800	22.3500	0.600	0.000	7.89
25.4900	30.2700	0.224600	370.4800	15.9600	0.600	0.000	7.89
25.6700	30.4900	0.224600	370.4800	0.0000	0.600	0.000	7.89
25.8200	30.6900	0.219300	370.4800	-5.3200	0.600	0.000	7.89
26.0000	30.8700	0.202300	370.4800	-17.0300	0.600	0.000	7.89
26.1600	31.0300	0.192700	370.4800	-9.5800	0.600	0.000	7.89
26.3400	31.1900	0.200100	370.4800	7.4500	0.600	0.000	7.89
26.5400	31.3500	0.200100	370.4800	0.0000	0.600	0.000	7.89
26.7400	31.5500	0.219300	370.4800	19.1600	0.600	0.000	7.89
26.9600	31.7500	0.235300	976.8200	15.9600	0.600	0.000	7.89
27.1600	31.9700	0.250100	976.8200	14.9000	0.600	0.000	7.89
27.3600	32.1900	0.270400	976.8200	20.2200	0.600	0.000	7.89
27.5400	32.4300	0.277800	976.8200	7.4500	0.600	0.000	7.89
27.7200	32.6200	0.277800	976.8200	0.0000	0.600	0.000	7.89
27.9200	32.8400	0.241600	976.8200	-36.1800	0.600	0.000	7.89
28.1000	33.0400	0.174600	976.8200	-67.0500	0.600	0.000	7.89
28.3000	33.2400	0.118200	976.8200	-56.4000	0.600	0.000	7.89
28.5000	33.4000	0.102200	976.8200	-15.9600	0.600	0.000	7.89
28.7200	33.6000	0.127800	335.1700	25.5400	0.600	0.000	7.89
28.9200	33.8200	0.127800	335.1700	0.0000	0.600	0.000	7.89
29.1100	34.0400	0.160800	335.1700	32.9900	0.600	0.000	7.89
29.3100	34.2600	0.178800	335.1700	18.0900	0.600	0.000	7.89
29.4900	34.4400	0.185200	335.1700	6.3900	0.600	0.000	7.89
29.6700	34.6000	0.175700	335.1700	-9.5800	0.600	0.000	7.89
29.8500	34.7400	0.149000	335.1700	-26.6100	0.600	0.000	7.89
30.0300	34.8600	0.149000	335.1700	0.0000	0.600	0.000	7.89
30.2100	34.9800	0.124600	335.1700	-24.4800	0.600	0.000	7.89
30.4100	35.1200	0.119200	335.1700	-5.3200	0.600	0.000	7.89
30.6100	35.3200	0.129900	311.2300	10.6400	0.600	0.000	7.89
30.8300	35.5200	0.142700	311.2300	12.7700	0.600	0.000	7.89
31.0300	35.7600	0.156500	311.2300	13.8300	0.600	0.000	7.89
31.2300	36.0100	0.156500	311.2300	0.0000	0.600	0.000	7.89
31.4300	36.2700	0.156500	311.2300	0.0000	0.600	0.000	7.89
31.6300	36.5100	0.103300	311.2300	-53.2100	0.600	0.000	7.89
31.8300	36.7500	0.004300	311.2300	-98.9700	0.600	0.000	7.89
32.0300	36.9900	-0.073400	311.2300	-77.6900	0.600	0.000	7.89
32.2300	37.2100	-0.075500	311.2300	-2.1300	0.600	0.000	7.89
32.4500	37.4300	-0.075500	311.2300	0.0000	0.600	0.000	7.89
32.6800	37.6500	-0.004200	1022.9000	71.3000	0.600	0.000	7.89
32.9000	37.8500	0.091600	1022.9000	95.7800	0.600	0.000	7.89
33.1200	38.0300	0.162900	1022.9000	71.3000	0.600	0.000	7.89
33.3400	38.2300	0.186300	1022.9000	23.4100	0.600	0.000	7.89
33.5600	38.4500	0.135200	1022.9000	-51.0800	0.600	0.000	7.89
33.7600	38.6900	0.135200	1022.9000	0.0000	0.600	0.000	7.89
33.9600	38.9500	0.035200	1022.9000	-100.0400	0.600	0.000	7.89
34.2000	39.1900	-0.019100	1022.9000	-54.2800	0.600	0.000	7.89
34.4400	39.4000	0.027700	1022.9000	46.8300	0.600	0.000	7.89
34.6800	39.6000	0.144800	1157.5800	117.0600	0.600	0.000	7.89
34.9000	39.7800	0.253300	1157.5800	108.5500	0.600	0.000	7.89
35.1200	39.9600	0.253300	1157.5800	0.0000	0.600	0.000	7.89
35.3400	40.1400	0.295900	1157.5800	42.5700	0.600	0.000	7.89
35.5400	40.3600	0.257600	1157.5800	-38.3100	0.600	0.000	7.89
35.7400	40.5800	0.158600	1157.5800	-98.9700	0.600	0.000	7.89
35.9400	40.8400	0.070300	1157.5800	-88.3300	0.600	0.000	7.89
36.1500	41.1000	0.066000	1157.5800	-4.2600	0.600	0.000	7.89
36.3700	41.3400	0.066000	1157.5800	0.0000	0.600	0.000	7.89
36.5900	41.6000	0.153300	1157.5800	87.2700	0.600	0.000	7.89
36.8100	41.8400	0.277800	307.0400	124.5100	0.600	0.000	7.89
37.0300	42.0600	0.358700	307.0400	80.8800	0.600	0.000	7.89
37.2500	42.2600	0.365100	307.0400	6.3900	0.600	0.000	7.89
37.4700	42.4600	0.327800	307.0400	-37.2500	0.600	0.000	7.89
37.7100	42.6600	0.327800	307.0400	0.0000	0.600	0.000	7.89
37.9500	42.8900	0.297000	307.0400	-30.8600	0.600	0.000	7.89
38.1900	43.1100	0.309700	307.0400	12.7700	0.600	0.000	7.89
38.4500	43.3500	0.356600	307.0400	46.8300	0.600	0.000	7.89
38.6900	43.6100	0.397000	307.0400	40.4400	0.600	0.000	7.89
38.9100	43.8700	0.400200	1167.1600	3.1900	0.600	0.000	7.89
39.1500	44.1300	0.400200	1167.1600	0.0000	0.600	0.000	7.89
39.3700	44.4100	0.347000	1167.1600	-53.2100	0.600	0.000	7.89
39.6000	44.6700	0.254400	1167.1600	-92.5900	0.600	0.000	7.89
39.8400	44.9100	0.188400	1167.1600	-65.9800	0.600	0.000	7.89
40.1000	45.1500	0.193700	1167.1600	5.3200	0.600	0.000	7.89
40.3600	45.3900	0.265000	1167.1600	71.3000	0.600	0.000	7.89
40.6000	45.6100	0.265000	1167.1600	0.0000	0.600	0.000	7.89
40.8600	45.8700	0.345900	1167.1600	80.8800	0.600	0.000	7.89
41.1200	46.1500	0.384200	1167.1600	38.3100	0.600	0.000	7.89
41.3800	46.4200	0.365100	1004.3500	-19.1600	0.600	0.000	7.89
41.6400	46.7000	0.307600	1004.3500	-57.4700	0.600	0.000	7.89
41.9000	46.9800	0.268200	1004.3500	-39.3800	0.600	0.000	7.89
42.1600	47.2200	0.268200	1004.3500	0.0000	0.600	0.000	7.89
42.4000	47.4800	0.274600	1004.3500	6.3900	0.600	0.000	7.89
42.6600	47.7200	0.302300	1004.3500	27.6700	0.600	0.000	7.89
42.8900	47.9800	0.309700	1004.3500	7.4500	0.600	0.000	7.89
43.1500	48.2600	0.289500	1004.3500	-20.2200	0.600	0.000	7.89
43.3900	48.5400	0.255500	1004.3500	-34.0600	0.600	0.000	7.89
43.6300	48.8000	0.255500	1004.3500	0.0000	0.600	0.000	7.89
43.8900	49.0800	0.224600	704.4800	-30.8600	0.600	0.000	7.89
44.1300	49.3600	0.220400	704.4800	-4.2600	0.600	0.000	7.89
44.3700	49.6400	0.253300	704.4800	32.9900	0.600	0.000	7.89
44.6300	49.9300	0.292700	704.4800	39.3800	0.600	0.000	7.89
44.8900	50.2100	0.306600	704.4800	13.8300	0.600	0.000	7.89
45.1500	50.4900	0.306600	704.4800	0.0000	0.600	0.000	7.89
45.4300	50.7500	0.300200	704.4800	-6.3900	0.600	0.000	7.89
45.6900	51.0300	0.283100	704.4800	-17.0300	0.600	0.000	7.89
45.9500	51.3100	0.258700	704.4800	-24.4800	0.600	0.000	7.89
46.2200	51.6300	0.218200	764.3300	-40.4400	0.600	0.000	7.89
46.5000	51.9300	0.166100	764.3300	-52.1500	0.600	0.000	7.89
46.7800	52.2500	0.166100	764.3300	0.0000	0.600	0.000	7.89
47.0600	52.5500	0.150100	764.3300	-15.9600	0.600	0.000	7.89
47.3400	52.8300	0.186300	764.3300	36.1800	0.600	0.000	7.89
47.6200	53.1200	0.234200	764.3300	47.8900	0.600	0.000	7.89
47.9000	53.4400	0.262900	764.3300	28.7300	0.600	0.000	7.89
48.1800	53.7400	0.274600	764.3300	11.7100	0.600	0.000	7.89
48.4600	54.0400	0.274600	764.3300	0.0000	0.600	0.000	7.89
48.7400	54.3600	0.276800	764.3300	2.1300	0.600	0.000	7.89
49.0400	54.6600	0.267200	803.8400	-9.5800	0.600	0.000	7.89
49.3200	54.9800	0.248000	803.8400	-19.1600	0.600	0.000	7.89
49.5800	55.3000	0.223500	803.8400	-24.4800	0.600	0.000	7.89
49.8500	55.6000	0.182000	803.8400	-41.5000	0.600	0.000	7.89
50.1300	55.9200	0.182000	803.8400	0.0000	0.600	0.000	7.89
50.4300	56.2800	0.125600	803.8400	-56.4000	0.600	0.000	7.89
50.7300	56.5900	0.102200	803.8400	-23.4100	0.600	0.000	7.89
51.0300	56.9100	0.157600	803.8400	55.3400	0.600	0.000	7.89
51.3300	57.2100	0.255500	803.8400	97.9100	0.600	0.000	7.89
51.6100	57.5300	0.314000	511.1400	58.5300	0.600	0.000	7.89
51.9100	57.8700	0.314000	511.1400	0.0000	0.600	0.000	7.89
52.2300	58.2300	0.302300	511.1400	-11.7100	0.600	0.000	7.89
52.5300	58.5500	0.251200	511.1400	-51.0800	0.600	0.000	7.89
52.8500	58.8700	0.233100	511.1400	-18.0900	0.600	0.000	7.89
53.1600	59.1900	0.273600	511.1400	40.4400	0.600	0.000	7.89
53.4800	59.5300	0.316100	511.1400	42.5700	0.600	0.000	7.89
53.7800	59.8700	0.316100	511.1400	0.0000	0.600	0.000	7.89
54.0800	60.2200	0.297000	511.1400	-19.1600	0.600	0.000	7.89
54.3800	60.5600	0.214000	511.1400	-83.0100	0.600	0.000	7.89
54.7000	60.8800	0.133100	790.6700	-80.8800	0.600	0.000	7.89
55.0400	61.2200	0.125600	790.6700	-7.4500	0.600	0.000	7.89
55.3600	61.5600	0.217200	790.6700	91.5200	0.600	0.000	7.89
55.7000	61.8800	0.217200	790.6700	0.0000	0.600	0.000	7.89
56.0400	62.2200	0.348100	790.6700	130.9000	0.600	0.000	7.89
56.3800	62.5600	0.411900	790.6700	63.8500	0.600	0.000	7.89
56.7100	62.9200	0.372500	790.6700	-39.3800	0.600	0.000	7.89
57.0500	63.2800	0.275700	790.6700	-96.8400	0.600	0.000	7.89
57.3900	63.6100	0.275700	790.6700	0.0000	0.600	0.000	7.89
57.7300	63.9700	0.190600	790.6700	-85.1400	0.600	0.000	7.89
58.0700	64.3300	0.139500	994.1700	-51.0800	0.600	0.000	7.89
58.4100	64.6700	0.144800	994.1700	5.3200	0.600	0.000	7.89
