# SYSID BEGIN dir=0 duty=0.100 samples=1000 dt=0.001 vbat=7.65
# enc[0]	enc[1]	gyro.z	accel.y	angular_accel	u.tra	u.rot	vbat
24.7100	26.0200	0.396700	1483.4500	42.5700	0.100	0.000	7.65
25.0300	26.3600	0.395700	1483.4500	-1.0600	0.100	0.000	7.65
25.3500	26.7200	0.395700	1483.4500	0.0000	0.100	0.000	7.65
25.6700	27.0600	0.379700	1483.4500	-15.9600	0.100	0.000	7.65
25.9800	27.3800	0.377600	1483.4500	-2.1300	0.100	0.000	7.65
26.2800	27.6800	0.406300	1483.4500	28.7300	0.100	0.000	7.65
26.5800	28.0000	0.428700	1483.4500	22.3500	0.100	0.000	7.65
26.9000	28.3400	0.401000	1270.9700	-27.6700	0.100	0.000	7.65
27.2000	28.6800	0.401000	1270.9700	0.0000	0.100	0.000	7.65
27.5000	29.0000	0.336100	1270.9700	-64.9200	0.100	0.000	7.65
27.8000	29.3100	0.297800	1270.9700	-38.3100	0.100	0.000	7.65
28.1000	29.6100	0.343500	1270.9700	45.7600	0.100	0.000	7.65
28.4200	29.9300	0.417000	1270.9700	73.4300	0.100	0.000	7.65
28.7600	30.2500	0.429700	1270.9700	12.7700	0.100	0.000	7.65
29.0800	30.5900	0.429700	1270.9700	0.0000	0.100	0.000	7.65
29.4100	30.9100	0.399900	1270.9700	-29.8000	0.100	0.000	7.65
29.7300	31.2300	0.377600	1270.9700	-22.3500	0.100	0.000	7.65
30.0500	31.5300	0.375500	1610.9400	-2.1300	0.100	0.000	7.65
30.3700	31.8300	0.392500	1610.9400	17.0300	0.100	0.000	7.65
30.6900	32.1300	0.392500	1610.9400	0.0000	0.100	0.000	7.65
30.9900	32.4300	0.392500	1610.9400	0.0000	0.100	0.000	7.65
31.3100	32.7200	0.354200	1610.9400	-38.3100	0.100	0.000	7.65
31.6300	33.0000	0.325400	1610.9400	-28.7300	0.100	0.000	7.65
31.9500	33.3000	0.358400	1610.9400	32.9900	0.100	0.000	7.65
32.2900	33.6000	0.440400	1610.9400	81.9500	0.100	0.000	7.65
32.6200	33.9200	0.482900	1610.9400	42.5700	0.100	0.000	7.65
32.9600	34.2600	0.482900	1610.9400	0.0000	0.100	0.000	7.65
33.3000	34.5800	0.445700	1300.3000	-37.2500	0.100	0.000	7.65
33.6400	34.8800	0.378600	1300.3000	-67.0500	0.100	0.000	7.65
33.9800	35.2000	0.345700	1300.3000	-32.9900	0.100	0.000	7.65
34.2800	35.5200	0.360600	1300.3000	14.9000	0.100	0.000	7.65
34.5800	35.8400	0.378600	1300.3000	18.0900	0.100	0.000	7.65
34.9000	36.1500	0.378600	1300.3000	0.0000	0.100	0.000	7.65
35.2400	36.4500	0.362700	1300.3000	-15.9600	0.100	0.000	7.65
35.5800	36.7900	0.331800	1300.3000	-30.8600	0.100	0.000	7.65
35.9200	37.1100	0.321200	1300.3000	-10.6400	0.100	0.000	7.65
36.2500	37.4500	0.345700	1449.3400	24.4800	0.100	0.000	7.65
36.5900	37.7900	0.365900	1449.3400	20.2200	0.100	0.000	7.65
36.9700	38.1300	0.365900	1449.3400	0.0000	0.100	0.000	7.65
37.3300	38.4900	0.334000	1449.3400	-31.9300	0.100	0.000	7.65
37.6700	38.8300	0.280700	1449.3400	-53.2100	0.100	0.000	7.65
38.0100	39.1900	0.291400	1449.3400	10.6400	0.100	0.000	7.65
38.3500	39.5400	0.355200	1449.3400	63.8500	0.100	0.000	7.65
38.6900	39.9000	0.393500	1449.3400	38.3100	0.100	0.000	7.65
39.0500	40.2400	0.393500	1449.3400	0.0000	0.100	0.000	7.65
39.4200	40.6000	0.379700	1449.3400	-13.8300	0.100	0.000	7.65
39.8000	40.9800	0.343500	975.8800	-36.1800	0.100	0.000	7.65
40.1600	41.3800	0.338200	975.8800	-5.3200	0.100	0.000	7.65
40.5200	41.7800	0.357400	975.8800	19.1600	0.100	0.000	7.65
40.9000	42.1600	0.357400	975.8800	0.0000	0.100	0.000	7.65
41.2600	42.5200	0.357400	975.8800	0.0000	0.100	0.000	7.65
41.6200	42.8700	0.355200	975.8800	-2.1300	0.100	0.000	7.65
41.9800	43.2500	0.373300	975.8800	18.0900	0.100	0.000	7.65
42.3400	43.6300	0.413800	975.8800	40.4400	0.100	0.000	7.65
42.7200	44.0500	0.446800	975.8800	32.9900	0.100	0.000	7.65
43.0900	44.4500	0.438200	1323.6400	-8.5100	0.100	0.000	7.65
43.4700	44.8500	0.438200	1323.6400	0.0000	0.100	0.000	7.65
43.8300	45.2700	0.396700	1323.6400	-41.5000	0.100	0.000	7.65
44.1900	45.6700	0.360600	1323.6400	-36.1800	0.100	0.000	7.65
44.5500	46.0500	0.353100	1323.6400	-7.4500	0.100	0.000	7.65
44.9300	46.4400	0.339300	1323.6400	-13.8300	0.100	0.000	7.65
45.3100	46.8200	0.297800	1323.6400	-41.5000	0.100	0.000	7.65
45.6700	47.2200	0.297800	1323.6400	0.0000	0.100	0.000	7.65
46.0500	47.6400	0.271200	1323.6400	-26.6100	0.100	0.000	7.65
46.4200	48.0400	0.305200	1323.6400	34.0600	0.100	0.000	7.65
46.8200	48.4600	0.384000	877.1200	78.7500	0.100	0.000	7.65
47.2200	48.8800	0.421200	877.1200	37.2500	0.100	0.000	7.65
47.6000	49.3400	0.382900	877.1200	-38.3100	0.100	0.000	7.65
47.9800	49.7700	0.382900	877.1200	0.0000	0.100	0.000	7.65
48.3600	50.2100	0.326500	877.1200	-56.4000	0.100	0.000	7.65
48.7600	50.6100	0.290300	877.1200	-36.1800	0.100	0.000	7.65
49.1600	51.0300	0.252000	877.1200	-38.3100	0.100	0.000	7.65
49.5400	51.4900	0.241400	877.1200	-10.6400	0.100	0.000	7.65
49.9300	51.9700	0.262600	877.1200	21.2800	0.100	0.000	7.65
50.3500	52.4300	0.262600	877.1200	0.0000	0.100	0.000	7.65
50.7500	52.8900	0.254100	1002.2200	-8.5100	0.100	0.000	7.65
51.1300	53.3200	0.207300	1002.2200	-46.8300	0.100	0.000	7.65
51.5300	53.8000	0.157300	1002.2200	-50.0200	0.100	0.000	7.65
51.9100	54.2600	0.136000	1002.2200	-21.2800	0.100	0.000	7.65
52.3100	54.7200	0.136000	1002.2200	0.0000	0.100	0.000	7.65
52.7100	55.1400	0.126400	1002.2200	-9.5800	0.100	0.000	7.65
53.1200	55.6200	0.109400	1002.2200	-17.0300	0.100	0.000	7.65
53.5200	56.1200	0.124300	1002.2200	14.9000	0.100	0.000	7.65
53.9400	56.5700	0.169000	1002.2200	44.7000	0.100	0.000	7.65
54.3600	57.0300	0.192400	798.7100	23.4100	0.100	0.000	7.65
54.7600	57.5300	0.192400	798.7100	0.0000	0.100	0.000	7.65
55.1600	58.0500	0.167900	798.7100	-24.4800	0.100	0.000	7.65
55.5600	58.5300	0.132800	798.7100	-35.1200	0.100	0.000	7.65
55.9400	58.9700	0.125400	798.7100	-7.4500	0.100	0.000	7.65
56.3400	59.4900	0.114700	798.7100	-10.6400	0.100	0.000	7.65
56.7300	60.0400	0.096600	798.7100	-18.0900	0.100	0.000	7.65
57.1500	60.5600	0.096600	798.7100	0.0000	0.100	0.000	7.65
57.5900	61.0200	0.120000	798.7100	23.4100	0.100	0.000	7.65
57.9900	61.4800	0.163700	798.7100	43.6300	0.100	0.000	7.65
58.4100	61.9800	0.178600	1451.7300	14.9000	0.100	0.000	7.65
58.8300	62.5000	0.156200	1451.7300	-22.3500	0.100	0.000	7.65
59.2700	63.0000	0.126400	1451.7300	-29.8000	0.100	0.000	7.65
59.7100	63.4900	0.126400	1451.7300	0.0000	0.100	0.000	7.65
60.1200	64.0700	0.099800	1451.7300	-26.6100	0.100	0.000	7.65
60.5400	64.6300	0.087100	1451.7300	-12.7700	0.100	0.000	7.65
61.0000	65.1300	0.122200	1451.7300	35.1200	0.100	0.000	7.65
61.4600	65.6500	0.187100	1451.7300	64.9200	0.100	0.000	7.65
61.9200	66.1700	0.241400	1451.7300	54.2800	0.100	0.000	7.65
62.3600	66.6900	0.241400	1451.7300	0.0000	0.100	0.000	7.65
62.7800	67.1800	0.283900	890.2900	42.5700	0.100	0.000	7.65
63.2200	67.6600	0.319100	890.2900	35.1200	0.100	0.000	7.65
63.6300	68.1600	0.314800	890.2900	-4.2600	0.100	0.000	7.65
64.0700	68.7000	0.262600	890.2900	-52.1500	0.100	0.000	7.65
64.5100	69.2000	0.219000	890.2900	-43.6300	0.100	0.000	7.65
64.9300	69.6600	0.219000	890.2900	0.0000	0.100	0.000	7.65
65.3700	70.1200	0.233900	890.2900	14.9000	0.100	0.000	7.65
65.8100	70.5500	0.276500	890.2900	42.5700	0.100	0.000	7.65
66.2500	71.0100	0.296700	890.2900	20.2200	0.100	0.000	7.65
66.6900	71.4300	0.281800	1188.9700	-14.9000	0.100	0.000	7.65
67.1000	71.8700	0.257300	1188.9700	-24.4800	0.100	0.000	7.65
67.5200	72.3500	0.257300	1188.9700	0.0000	0.100	0.000	7.65
67.9400	72.8100	0.250900	1188.9700	-6.3900	0.100	0.000	7.65
68.3800	73.2700	0.264800	1188.9700	13.8300	0.100	0.000	7.65
68.8200	73.7200	0.273300	1188.9700	8.5100	0.100	0.000	7.65
69.2600	74.2000	0.283900	1188.9700	10.6400	0.100	0.000	7.65
69.6800	74.6600	0.303100	1188.9700	19.1600	0.100	0.000	7.65
70.1200	75.1000	0.303100	1188.9700	0.0000	0.100	0.000	7.65
70.5500	75.4800	0.303100	1188.9700	0.0000	0.100	0.000	7.65
70.9900	75.8600	0.268000	889.0900	-35.1200	0.100	0.000	7.65
71.4300	76.2400	0.248800	889.0900	-19.1600	0.100	0.000	7.65
71.8700	76.6000	0.274400	889.0900	25.5400	0.100	0.000	7.65
72.2900	77.0000	0.294600	889.0900	20.2200	0.100	0.000	7.65
72.7100	77.4100	0.294600	889.0900	0.0000	0.100	0.000	7.65
73.1300	77.8700	0.285000	889.0900	-9.5800	0.100	0.000	7.65
73.5500	78.3300	0.262600	889.0900	-22.3500	0.100	0.000	7.65
73.9600	78.8100	0.255200	889.0900	-7.4500	0.100	0.000	7.65
74.3800	79.2900	0.273300	889.0900	18.0900	0.100	0.000	7.65
74.8000	79.7700	0.301000	1275.1600	27.6700	0.100	0.000	7.65
75.2600	80.2100	0.301000	1275.1600	0.0000	0.100	0.000	7.65
75.7000	80.6200	0.324400	1275.1600	23.4100	0.100	0.000	7.65
76.1800	81.0600	0.323300	1275.1600	-1.0600	0.100	0.000	7.65
76.6200	81.5200	0.298800	1275.1600	-24.4800	0.100	0.000	7.65
77.0500	81.9600	0.304200	1275.1600	5.3200	0.100	0.000	7.65
77.4700	82.4200	0.345700	1275.1600	41.5000	0.100	0.000	7.65
77.9100	82.8600	0.345700	1275.1600	0.0000	0.100	0.000	7.65
78.3300	83.3000	0.379700	1275.1600	34.0600	0.100	0.000	7.65
78.7500	83.7600	0.406300	1275.1600	26.6100	0.100	0.000	7.65
79.1900	84.2100	0.444600	1443.3500	38.3100	0.100	0.000	7.65
79.6500	84.6700	0.459500	1443.3500	14.9000	0.100	0.000	7.65
80.1100	85.1500	0.434000	1443.3500	-25.5400	0.100	0.000	7.65
80.5600	85.5900	0.434000	1443.3500	0.0000	0.100	0.000	7.65
81.0000	86.0100	0.419100	1443.3500	-14.9000	0.100	0.000	7.65
81.4800	86.4700	0.446800	1443.3500	27.6700	0.100	0.000	7.65
81.9400	86.9500	0.478700	1443.3500	31.9300	0.100	0.000	7.65
82.4200	87.4400	0.486100	1443.3500	7.4500	0.100	0.000	7.65
82.9000	87.9200	0.493600	1443.3500	7.4500	0.100	0.000	7.65
83.3800	88.4200	0.493600	1443.3500	0.0000	0.100	0.000	7.65
83.8600	88.9000	0.504200	1109.3600	10.6400	0.100	0.000	7.65
84.3300	89.3600	0.493600	1109.3600	-10.6400	0.100	0.000	7.65
84.8300	89.8200	0.485100	1109.3600	-8.5100	0.100	0.000	7.65
85.3100	90.3000	0.520200	1109.3600	35.1200	0.100	0.000	7.65
85.8100	90.7900	0.520200	1109.3600	0.0000	0.100	0.000	7.65
86.2900	91.2900	0.569100	1109.3600	48.9500	0.100	0.000	7.65
86.7700	91.7900	0.567000	1109.3600	-2.1300	0.100	0.000	7.65
87.2500	92.3100	0.510600	1109.3600	-56.4000	0.100	0.000	7.65
87.7200	92.8300	0.451000	1109.3600	-59.6000	0.100	0.000	7.65
88.1800	93.3300	0.432900	342.0200	-18.0900	0.100	0.000	7.65
88.6200	93.8300	0.432900	342.0200	0.0000	0.100	0.000	7.65
89.0800	94.3800	0.461700	342.0200	28.7300	0.100	0.000	7.65
89.5200	94.9400	0.498900	342.0200	37.2500	0.100	0.000	7.65
89.9800	95.4600	0.502100	342.0200	3.1900	0.100	0.000	7.65
90.4600	95.9600	0.494600	342.0200	-7.4500	0.100	0.000	7.65
90.9700	96.5200	0.508500	342.0200	13.8300	0.100	0.000	7.65
91.4900	97.1000	0.508500	342.0200	0.0000	0.100	0.000	7.65
92.0100	97.6300	0.524400	342.0200	15.9600	0.100	0.000	7.65
92.5100	98.2100	0.522300	342.0200	-2.1300	0.100	0.000	7.65
92.9900	98.7900	0.517000	492.8500	-5.3200	0.100	0.000	7.65
93.4900	99.3300	0.559600	492.8500	42.5700	0.100	0.000	7.65
93.9900	99.9100	0.611700	492.8500	52.1500	0.100	0.000	7.65
94.4800	100.5100	0.611700	492.8500	0.0000	0.100	0.000	7.65
94.9800	101.0800	0.606400	492.8500	-5.3200	0.100	0.000	7.65
95.4400	101.6200	0.593600	492.8500	-12.7700	0.100	0.000	7.65
95.9200	102.2200	0.621300	492.8500	27.6700	0.100	0.000	7.65
96.4200	102.8400	0.645800	492.8500	24.4800	0.100	0.000	7.65
96.9600	103.4000	0.655300	492.8500	9.5800	0.100	0.000	7.65
97.4800	103.9600	0.655300	492.8500	0.0000	0.100	0.000	7.65
98.0300	104.5500	0.689400	874.1300	34.0600	0.100	0.000	7.65
98.5700	105.1500	0.738400	874.1300	48.9500	0.100	0.000	7.65
99.1100	105.7100	0.752200	874.1300	13.8300	0.100	0.000	7.65
99.6300	106.3100	0.737300	874.1300	-14.9000	0.100	0.000	7.65
100.1500	106.9100	0.727700	874.1300	-9.5800	0.100	0.000	7.65
100.6700	107.4700	0.727700	874.1300	0.0000	0.100	0.000	7.65
101.2200	108.0200	0.719200	874.1300	-8.5100	0.100	0.000	7.65
101.7600	108.6000	0.717100	874.1300	-2.1300	0.100	0.000	7.65
102.3200	109.2000	0.728800	874.1300	11.7100	0.100	0.000	7.65
102.8600	109.7400	0.756400	1244.0300	27.6700	0.100	0.000	7.65
103.4000	110.3200	0.804300	1244.0300	47.8900	0.100	0.000	7.65
103.9400	110.9000	0.804300	1244.0300	0.0000	0.100	0.000	7.65
104.4700	111.4500	0.843700	1244.0300	39.3800	0.100	0.000	7.65
105.0300	111.9900	0.844800	1244.0300	1.0600	0.100	0.000	7.65
105.5700	112.5300	0.822400	1244.0300	-22.3500	0.100	0.000	7.65
106.0900	113.0300	0.799000	1244.0300	-23.4100	0.100	0.000	7.65
106.6300	113.5300	0.784100	1244.0300	-14.9000	0.100	0.000	7.65
107.1900	114.0300	0.784100	1244.0300	0.0000	0.100	0.000	7.65
107.7100	114.5300	0.783100	1244.0300	-1.0600	0.100	0.000	7.65
108.2200	115.0000	0.779900	1194.3500	-3.1900	0.100	0.000	7.65
108.7200	115.4800	0.743700	1194.3500	-36.1800	0.100	0.000	7.65
109.2400	115.9800	0.701100	1194.3500	-42.5700	0.100	0.000	7.65
109.7400	116.4800	0.700000	1194.3500	-1.0600	0.100	0.000	7.65
110.2600	116.9600	0.700000	1194.3500	0.0000	0.100	0.000	7.65
110.7800	117.4000	0.695800	1194.3500	-4.2600	0.100	0.000	7.65
111.3300	117.8800	0.666000	1194.3500	-29.8000	0.100	0.000	7.65
111.8700	118.3100	0.649000	1194.3500	-17.0300	0.100	0.000	7.65
112.4500	118.7500	0.661700	1194.3500	12.7700	0.100	0.000	7.65
113.0100	119.1900	0.703200	1145.8700	41.5000	0.100	0.000	7.65
113.5900	119.6500	0.703200	1145.8700	0.0000	0.100	0.000	7.65
114.1300	120.1500	0.757500	1145.8700	54.2800	0.100	0.000	7.65
